date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:05	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.324.delayed	(from https://demoapus1.com/boxcar/listing/?filter-category=car)
22:57:05	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.325.delayed	(from https://demoapus1.com/boxcar/listing/?filter-category=truck)
22:57:05	477512/477512	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:27%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/09/bg-map.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/09/bg-map.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-36.css?ver=1702213678)
22:57:05	302724/302724	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:27%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/09/bg-video2.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/09/bg-video2.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-36.css?ver=1702213678)
22:57:06	20829/20829	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:27%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/09/bg-h7.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/09/bg-h7.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-38.css?ver=1702216573)
22:57:07	1242518/1242518	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:29%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/slider81.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/slider81.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-40.css?ver=1702208697)
22:57:07	482976/482976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:27%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/10/h73.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/10/h73.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-38.css?ver=1702216573)
22:57:08	766500/766500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:29%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/slider91.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/slider91.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-42.css?ver=1702230743)
22:57:08	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.32d.delayed	(from https://demoapus1.com/boxcar/listing-v1/page/2/)
22:57:09	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.32e.delayed	(from https://demoapus1.com/boxcar/listing-v2/page/2/)
22:57:09	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.32f.delayed	(from https://demoapus1.com/boxcar/listing-v3/page/2/)
22:57:09	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.330.delayed	(from https://demoapus1.com/boxcar/listing-v4/page/2/)
22:57:09	143113/143113	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:27%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/10/h94.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/10/h94.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-42.css?ver=1702230743)
22:57:09	220367/220367	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:27%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/10/h95.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/10/h95.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-42.css?ver=1702230743)
22:57:09	543091/543091	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:27%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/10/h96.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/10/h96.jpg	(from https://demoapus1.com/boxcar/wp-content/uploads/elementor/css/post-42.css?ver=1702230743)
22:57:10	71470/71470	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:28%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/car10-680x550.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/car10-680x550.jpg	(from https://demoapus1.com/boxcar/listing-v4/page/2/)
22:57:10	90115/90115	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:28%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/car15-680x550.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/car15-680x550.jpg	(from https://demoapus1.com/boxcar/listing-v4/page/2/)
22:57:10	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.334.delayed	(from https://demoapus1.com/boxcar/listing-v5/page/2/)
22:57:11	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.335.delayed	(from https://demoapus1.com/boxcar/listing-v6/page/2/)
22:57:11	79259/79259	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202023%2007:09:28%20GMT	https://demoapus1.com/boxcar/wp-content/uploads/2023/11/car20-680x550.jpg	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-content/uploads/2023/11/car20-680x550.jpg	(from https://demoapus1.com/boxcar/listing-v4/page/2/)
22:57:12	692/692	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:06%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_transmission/126	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_transmission/126.json	(from https://demoapus1.com/boxcar/listing-transmission/automatic/)
22:57:12	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.337.delayed	(from https://demoapus1.com/boxcar/listing-transmission/automatic/)
22:57:13	12745/12745	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-transmission/automatic/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-transmission/automatic/feed/index.html	(from https://demoapus1.com/boxcar/listing-transmission/automatic/)
22:57:14	666/666	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:08%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_fuel_type/133	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_fuel_type/133.json	(from https://demoapus1.com/boxcar/listing-fuel-type/petrol/)
22:57:14	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.339.delayed	(from https://demoapus1.com/boxcar/listing-fuel-type/petrol/)
22:57:14	17747/17747	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-fuel-type/petrol/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-fuel-type/petrol/feed/index.html	(from https://demoapus1.com/boxcar/listing-fuel-type/petrol/)
22:57:15	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2024%20May%202024%2015:57:09%20GMT	https://pinterest.com/robots.txt		(from https://demoapus1.com/boxcar/listing/toyota-camry-new/)
22:57:16	437875/437875	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2015:57:10%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Ftoyota-camry-new%2F%26media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar8.jpg	C:/My%20Web%20Sites/bestwweb/www.pinterest.com/pin/create/button/index5202.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Ftoyota-camry-new%2F&media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar8.jpg)
22:57:16	726/726	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:10%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_drive_type/123	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_drive_type/123.json	(from https://demoapus1.com/boxcar/listing-drive-type/all-wheel-drive-awd-4wd/)
22:57:16	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.33b.delayed	(from https://demoapus1.com/boxcar/listing-drive-type/all-wheel-drive-awd-4wd/)
22:57:17	17760/17760	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-drive-type/all-wheel-drive-awd-4wd/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-drive-type/all-wheel-drive-awd-4wd/feed/index.html	(from https://demoapus1.com/boxcar/listing-drive-type/all-wheel-drive-awd-4wd/)
22:57:18	654/654	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:12%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_condition/45	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_condition/45.json	(from https://demoapus1.com/boxcar/listing-condition/new/)
22:57:18	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.33d.delayed	(from https://demoapus1.com/boxcar/listing-condition/new/)
22:57:18	17706/17706	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-condition/new/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-condition/new/feed/index.html	(from https://demoapus1.com/boxcar/listing-condition/new/)
22:57:20	639/639	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:14%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_door/148	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_door/148.json	(from https://demoapus1.com/boxcar/listing-door/4-doors/)
22:57:20	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.33f.delayed	(from https://demoapus1.com/boxcar/listing-door/4-doors/)
22:57:21	17764/17764	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-door/4-doors/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-door/4-doors/feed/index.html	(from https://demoapus1.com/boxcar/listing-door/4-doors/)
22:57:22	175692/175692	---MCZ	200	added ('OK')	text/html	etag:%221c9af26e6d12fca76a7a53156d2da8f6%22	https://demoapus1.com/boxcar/listing-door/4-doors/page/2/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-door/4-doors/page/2/index.html	(from https://demoapus1.com/boxcar/listing-door/4-doors/)
22:57:23	647/647	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:17%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_cylinder/139	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_cylinder/139.json	(from https://demoapus1.com/boxcar/listing-cylinder/12/)
22:57:23	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.341.delayed	(from https://demoapus1.com/boxcar/listing-cylinder/12/)
22:57:23	9401/9401	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-cylinder/12/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-cylinder/12/feed/index.html	(from https://demoapus1.com/boxcar/listing-cylinder/12/)
22:57:24	638/638	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:18%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_color/140	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_color/140.json	(from https://demoapus1.com/boxcar/listing-color/black/)
22:57:24	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.343.delayed	(from https://demoapus1.com/boxcar/listing-color/black/)
22:57:25	16102/16102	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-color/black/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-color/black/feed/index.html	(from https://demoapus1.com/boxcar/listing-color/black/)
22:57:26	635/635	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:20%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_color/141	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_color/141.json	(from https://demoapus1.com/boxcar/listing-color/blue/)
22:57:26	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.345.delayed	(from https://demoapus1.com/boxcar/listing-color/blue/)
22:57:26	14400/14400	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-color/blue/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-color/blue/feed/index.html	(from https://demoapus1.com/boxcar/listing-color/blue/)
22:57:28	638/638	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:21%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_color/146	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_color/146.json	(from https://demoapus1.com/boxcar/listing-color/white/)
22:57:28	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.347.delayed	(from https://demoapus1.com/boxcar/listing-color/white/)
22:57:28	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.348.delayed	(from https://demoapus1.com/boxcar/listings/?filter-author=1)
22:57:28	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.349.delayed	(from https://demoapus1.com/boxcar/listings/?filter-type=sedan)
22:57:29	9415/9415	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-color/white/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-color/white/feed/index.html	(from https://demoapus1.com/boxcar/listing-color/white/)
22:57:30	683/683	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:24%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_transmission/129	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_transmission/129.json	(from https://demoapus1.com/boxcar/listing-transmission/manual/)
22:57:30	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.34b.delayed	(from https://demoapus1.com/boxcar/listing-transmission/manual/)
22:57:30	6123/6123	---M--	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-transmission/manual/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-transmission/manual/feed/index.html	(from https://demoapus1.com/boxcar/listing-transmission/manual/)
22:57:31	701/701	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:25%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_drive_type/125	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_drive_type/125.json	(from https://demoapus1.com/boxcar/listing-drive-type/rear-wheel-drive/)
22:57:31	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.34d.delayed	(from https://demoapus1.com/boxcar/listing-drive-type/rear-wheel-drive/)
22:57:32	4466/4466	---M--	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-drive-type/rear-wheel-drive/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-drive-type/rear-wheel-drive/feed/index.html	(from https://demoapus1.com/boxcar/listing-drive-type/rear-wheel-drive/)
22:57:32	432657/432657	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2015:57:25%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-black-2021%2F%26media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar11.jpg	C:/My%20Web%20Sites/bestwweb/www.pinterest.com/pin/create/button/index8dc1.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-black-2021%2F&media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar11.jpg)
22:57:33	656/656	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:27%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_condition/46	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_condition/46.json	(from https://demoapus1.com/boxcar/listing-condition/used/)
22:57:33	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.34f.delayed	(from https://demoapus1.com/boxcar/listing-condition/used/)
22:57:33	9480/9480	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-condition/used/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-condition/used/feed/index.html	(from https://demoapus1.com/boxcar/listing-condition/used/)
22:57:35	647/647	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:28%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_cylinder/138	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_cylinder/138.json	(from https://demoapus1.com/boxcar/listing-cylinder/10/)
22:57:35	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.351.delayed	(from https://demoapus1.com/boxcar/listing-cylinder/10/)
22:57:35	12742/12742	---MC-	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-cylinder/10/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-cylinder/10/feed/index.html	(from https://demoapus1.com/boxcar/listing-cylinder/10/)
22:57:36	632/632	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:30%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_color/144	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_color/144.json	(from https://demoapus1.com/boxcar/listing-color/red/)
22:57:36	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.353.delayed	(from https://demoapus1.com/boxcar/listing-color/red/)
22:57:37	6079/6079	---M--	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-color/red/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-color/red/feed/index.html	(from https://demoapus1.com/boxcar/listing-color/red/)
22:57:38	432646/432646	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20May%202024%2015:57:31%20GMT	https://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-white-2022%2F%26media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar3.jpg	C:/My%20Web%20Sites/bestwweb/www.pinterest.com/pin/create/button/indexf550.html	(from https://pinterest.com/pin/create/button/?url=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Flisting%2Franger-white-2022%2F&media=https%3A%2F%2Fdemoapus1.com%2Fboxcar%2Fwp-content%2Fuploads%2F2023%2F11%2Fcar3.jpg)
22:57:38	665/665	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:32%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_fuel_type/130	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_fuel_type/130.json	(from https://demoapus1.com/boxcar/listing-fuel-type/diesel/)
22:57:38	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.355.delayed	(from https://demoapus1.com/boxcar/listing-fuel-type/diesel/)
22:57:38	7801/7801	---M--	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-fuel-type/diesel/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-fuel-type/diesel/feed/index.html	(from https://demoapus1.com/boxcar/listing-fuel-type/diesel/)
22:57:39	704/704	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:33%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_drive_type/124	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_drive_type/124.json	(from https://demoapus1.com/boxcar/listing-drive-type/front-wheel-drive/)
22:57:39	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.357.delayed	(from https://demoapus1.com/boxcar/listing-drive-type/front-wheel-drive/)
22:57:40	4460/4460	---M--	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-drive-type/front-wheel-drive/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-drive-type/front-wheel-drive/feed/index.html	(from https://demoapus1.com/boxcar/listing-drive-type/front-wheel-drive/)
22:57:41	638/638	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:35%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_door/147	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_door/147.json	(from https://demoapus1.com/boxcar/listing-door/2-doors/)
22:57:41	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.359.delayed	(from https://demoapus1.com/boxcar/listing-door/2-doors/)
22:57:41	2766/2766	---M--	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-door/2-doors/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-door/2-doors/feed/index.html	(from https://demoapus1.com/boxcar/listing-door/2-doors/)
22:57:43	644/644	---M-Z	200	added ('OK')	application/json	date:Fri,%2024%20May%202024%2015:57:36%20GMT	https://demoapus1.com/boxcar/wp-json/wp/v2/listing_cylinder/136	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/wp-json/wp/v2/listing_cylinder/136.json	(from https://demoapus1.com/boxcar/listing-cylinder/6/)
22:57:43	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.35b.delayed	(from https://demoapus1.com/boxcar/listing-cylinder/6/)
22:57:43	2758/2758	---M--	200	added ('OK')	application/rss+xml	etag:%22a45f0dfb84aed101072bb0fe172f3951%22	https://demoapus1.com/boxcar/listing-cylinder/6/feed/	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing-cylinder/6/feed/index.html	(from https://demoapus1.com/boxcar/listing-cylinder/6/)
22:57:44	0/-1	---M--	301	error ('')			https://demoapus1.com/boxcar/listing/toyota-camry-new	C:/My%20Web%20Sites/bestwweb/demoapus1.com/boxcar/listing/toyota-camry-new.35d.delayed	(from https://demoapus1.com/boxcar/author/demo/)
